id,type,prospective_value
US-11360561-B2,existing,1
US-2012293411-A1,existing,1
US-2013016042-A1,existing,1
US-2015254898-A1,existing,1
US-2016259417-A1,existing,1
DE-102016215481-A1,existing,1
US-2021335483-A1,existing,1
US-2008107305-A1,existing,1
US-12402954-B2,existing,1
US-2011157373-A1,existing,1
US-2012154618-A1,existing,1
US-2016191887-A1,existing,1
US-2016324580-A1,existing,1
US-9513113-B2,existing,1
US-2017333137-A1,existing,1
WO-2018226850-A1,existing,1
US-2019339369-A1,existing,1
US-2019348169-A1,existing,1
US-2020372626-A1,existing,1
WO-2021003401-A1,existing,1
US-2024024051-A1,existing,1
US-2007258626-A1,existing,1
US-2009036902-A1,existing,1
US-2013272593-A1,existing,1
US-9480532-B2,existing,1
US-2017119472-A1,existing,1
US-2021153959-A1,existing,1
US-2021313052-A1,existing,1
US-2012323364-A1,existing,1
US-2022183770-A1,existing,1
US-2013226168-A1,existing,1
US-2016246369-A1,existing,1
US-9827060-B2,existing,1
CN-108268129-A,existing,1
US-2020113641-A1,existing,1
US-2021081042-A1,existing,1
US-2021315590-A1,existing,1
US-2022125520-A1,existing,1
US-2022253140-A1,existing,1
US-11537206-B2,existing,1
US-11847426-B2,existing,1
US-2007151390-A1,existing,1
US-2021353373-A1,existing,1
US-2007282358-A1,existing,1
US-2012199632-A1,existing,1
US-2013046317-A1,existing,1
US-2016346513-A1,existing,1
US-2017071688-A1,existing,1
US-2021387337-A1,existing,1
US-4841975-A,existing,1
US-12042230-B2,existing,1
US-2007255288-A1,existing,1
US-2011282473-A1,existing,1
US-8234097-B2,existing,1
US-2014013565-A1,existing,1
US-2014078139-A1,existing,1
US-9364291-B2,existing,1
US-6434507-B1,existing,1
US-2022395340-A1,existing,1
US-2006053907-A1,existing,1
US-2011264107-A1,existing,1
EP-2907466-A1,existing,1
US-2018141215-A1,existing,1
US-2019021800-A1,existing,1
US-2019060014-A1,existing,1
US-2020038125-A1,existing,1
US-2020170604-A1,existing,1
US-2022022990-A1,existing,1
US-4926847-A,existing,1
US-2022265354-A1,existing,1
US-5037423-A,existing,1
US-5234433-A,existing,1
US-5683397-A,existing,1
US-5688279-A,existing,1
US-5720752-A,existing,1
US-7104997-B2,existing,1
WO-2007030866-A1,existing,1
US-2011060341-A1,existing,1
US-2015051602-A1,existing,1
US-9005207-B2,existing,1
US-2008108873-A1,existing,1
US-12408996-B2,existing,1
US-2011319932-A1,existing,1
WO-2013132501-A1,existing,1
US-9155544-B2,existing,1
WO-2017098503-A1,existing,1
WO-2017098507-A1,existing,1
US-9901401-B2,existing,1
US-10285765-B2,existing,1
US-2019192259-A1,existing,1
US-2019275323-A1,existing,1
US-2023015516-A1,existing,1
US-12374978-B2,existing,1
US-2006281550-A1,existing,1
US-2015253854-A1,existing,1
US-2016144404-A1,existing,1
US-2016258758-A1,existing,1
US-2017021762-A1,existing,1
US-2017291319-A1,existing,1
US-2018004291-A1,existing,1
US-2023149093-A1,existing,1
US-2015080717-A1,existing,1
US-2017000562-A1,existing,1
US-2017181755-A1,existing,1
US-2018253838-A1,existing,1
US-2019015119-A1,existing,1
US-2019282245-A1,existing,1
US-2021007806-A1,existing,1
US-11432945-B2,existing,1
US-2009157092-A1,existing,1
US-2023225817-A1,existing,1
US-7752920-B2,existing,1
US-8281670-B2,existing,1
US-2014128885-A1,existing,1
US-2014148729-A1,existing,1
US-2017265980-A1,existing,1
US-2018092703-A1,existing,1
US-2020345435-A1,existing,1
US-2021196268-A1,existing,1
US-2021310885-A1,existing,1
US-11650111-B2,existing,1
US-3920222-A,existing,1
US-2022395861-A1,existing,1
US-4550622-A,existing,1
JP-2006212608-A,existing,1
US-7213479-B2,existing,1
US-9802225-B2,existing,1
US-10601355-B2,existing,1
US-10843229-B2,existing,1
US-10945514-B2,existing,1
US-2011071542-A1,existing,1
US-2023095221-A1,existing,1
US-2017086931-A1,existing,1
US-2017340396-A1,existing,1
US-2018200009-A1,existing,1
US-2020397520-A1,existing,1
US-2018271601-A1,existing,1
US-12343218-B2,existing,1
WO-2020086403-A1,existing,1
US-11259876-B2,existing,1
US-2022175453-A1,existing,1
US-2022175452-A1,existing,1
US-4995875-A,existing,1
US-12213658-B2,existing,1
US-5380311-A,existing,1
DE-202010000341-U1,existing,1
US-2014005555-A1,existing,1
US-2018132839-A1,existing,1
US-9521368-B1,existing,1
US-12144559-B1,existing,1
US-10320946-B2,existing,1
US-2022096164-A1,existing,1
US-2022375620-A1,existing,1
US-11589933-B2,existing,1
US-2023157757-A1,existing,1
US-2023157762-A1,existing,1
US-11684488-B2,existing,1
US-2023270562-A1,existing,1
US-2011113852-A1,existing,1
US-11974818-B2,existing,1
US-8050523-B2,existing,1
US-2016206384-A1,existing,1
US-2017209071-A1,existing,1
US-2017273542-A1,existing,1
US-2018235709-A1,existing,1
US-2019192234-A1,existing,1
US-2019269470-A1,existing,1
US-11389304-B1,existing,1
US-2024252266-A1,existing,1
US-2008243141-A1,existing,1
US-2015123769-A1,existing,1
US-2019216559-A1,existing,1
US-2019262084-A1,existing,1
US-11410769-B1,existing,1
WO-2019245848-A1,existing,1
US-2024156538-A1,existing,1
US-11571266-B1,existing,1
US-11645531-B2,existing,1
US-2023181258-A1,existing,1
US-2011015649-A1,existing,1
US-2023165649-A1,existing,1
US-2015366157-A1,existing,1
US-2018049822-A1,existing,1
US-2018200002-A1,existing,1
US-11457984-B1,existing,1
US-2008051655-A1,existing,1
US-2014303491-A1,existing,1
US-2021196312-A1,existing,1
US-2023101757-A1,existing,1
US-2007055291-A1,existing,1
US-2022125535-A1,existing,1
US-2016278870-A1,existing,1
US-2017014998-A1,existing,1
US-2017079731-A1,existing,1
US-2019274665-A1,existing,1
US-2006089621-A1,existing,1
US-2023063760-A1,existing,1
US-2012059378-A1,existing,1
US-9974557-B2,existing,1
US-2019008525-A1,existing,1
US-2022142710-A1,existing,1
EP-2338530-A2,existing,1
US-2016038291-A1,existing,1
US-2020030109-A1,existing,1
US-12089905-B1,existing,1
US-2022031412-A1,existing,1
US-11389248-B1,existing,1
US-2010161129-A1,existing,1
US-2023200929-A1,existing,1
US-2010228265-A1,existing,1
US-2011202068-A1,existing,1
US-2017071681-A1,existing,1
US-2018317740-A1,existing,1
US-2015297311-A1,existing,1
US-2024000513-A1,existing,1
US-2017020376-A1,existing,1
US-2019142524-A1,existing,1
US-2019380781-A1,existing,1
US-2020400821-A1,existing,1
DE-202005015080-U1,existing,1
US-11622817-B2,existing,1
DE-202010000518-U1,existing,1
US-2017086941-A1,existing,1
US-2017165006-A1,existing,1
US-2022117682-A1,existing,1
US-2005206583-A1,existing,1
US-2021157403-A1,existing,1
US-2006082542-A1,existing,1
US-7331929-B2,existing,1
US-2014278033-A1,existing,1
US-2015363979-A1,existing,1
US-2018140328-A1,existing,1
US-2019262617-A1,existing,1
US-2019307516-A1,existing,1
US-2021137634-A1,existing,1
US-2023008264-A1,existing,1
US-2009143670-A1,existing,1
US-2022151704-A1,existing,1
US-2012306850-A1,existing,1
US-2014200621-A1,existing,1
US-2016225192-A1,existing,1
US-2011257653-A1,existing,1
US-2023301732-A1,existing,1
US-2018256259-A1,existing,1
US-2019125459-A1,existing,1
US-2007293792-A1,existing,1
US-2023023117-A1,existing,1
US-2018000348-A1,existing,1
US-2019167447-A1,existing,1
US-2022409396-A1,existing,1
US-2019105108-A1,existing,1
WO-2020186194-A9,existing,1
WO-2021003275-A1,existing,1
US-2022273281-A1,existing,1
US-11918310-B1,existing,1
US-2021059822-A1,existing,1
US-10973590-B2,existing,1
US-2021196404-A1,existing,1
US-11497436-B1,existing,1
US-2022160430-A1,existing,1
US-2024138922-A1,existing,1
US-11350995-B2,existing,1
US-11464573-B1,existing,1
US-2022387110-A1,existing,1
US-2012158011-A1,existing,1
US-11779423-B2,existing,1
US-2019117111-A1,existing,1
US-2020078097-A1,existing,1
US-2013030542-A1,existing,1
US-12070274-B2,existing,1
US-2013245701-A1,existing,1
US-2020030034-A1,existing,1
US-2022000556-A1,existing,1
US-2016171128-A1,existing,1
US-10657647-B1,existing,1
US-11217036-B1,existing,1
US-2023414287-A1,existing,1
US-2007014452-A1,existing,1
US-2016210412-A1,existing,1
US-2018153624-A1,existing,1
US-2021346005-A1,existing,1
US-7763028-B2,existing,1
US-2011257655-A1,existing,1
US-8828008-B2,existing,1
US-2008161829-A1,existing,1
US-2021038334-A1,existing,1
US-2010125284-A1,existing,1
US-11896320-B2,existing,1
WO-2020012479-A1,existing,1
US-2016183913-A1,existing,1
US-2023371919-A1,existing,1
US-2018168732-A1,existing,1
US-2018360543-A1,existing,1
US-11998281-B1,existing,1
US-2019146458-A1,existing,1
US-2020273581-A1,existing,1
US-2020205910-A1,existing,1
US-8753296-B2,existing,1
US-9579088-B2,existing,1
US-9696700-B2,existing,1
US-2017151027-A1,existing,1
US-2022151705-A1,existing,1
US-2017312032-A1,existing,1
US-2023087709-A1,existing,1
US-2021386480-A1,existing,1
US-2021353129-A1,existing,1
US-7901348-B2,existing,1
US-11051681-B2,existing,1
US-9770172-B2,existing,1
US-2019142520-A1,existing,1
US-9750577-B2,existing,1
US-2021298795-A1,existing,1
US-2022211451-A1,existing,1
US-2007085496-A1,existing,1
US-2010295931-A1,existing,1
US-12310671-B2,existing,1
US-2016113720-A1,existing,1
WO-2017091380-A1,existing,1
EP-0133981-A2,existing,1
US-2023165645-A1,existing,1
US-2015298825-A1,existing,1
US-2015216541-A1,existing,1
US-2022265355-A1,existing,1
US-2020253666-A1,existing,1
US-7091683-B1,existing,1
US-2021275260-A1,existing,1
US-2023404684-A1,existing,1
US-11529198-B2,existing,1
WO-2017175055-A1,existing,1
WO-2019245864-A1,existing,1
US-12029434-B1,existing,1
US-11583361-B1,existing,1
US-2024058063-A1,existing,1
US-11896328-B1,existing,1
US-2004152972-A1,existing,1
US-2024299094-A1,existing,1
US-2022117669-A1,existing,1
US-11896329-B1,existing,1
prospective node 1 (row 0),prospective,10
prospective node 2 (row 1),prospective,10
prospective node 3 (row 2),prospective,10
prospective node 4 (row 3),prospective,10
prospective node 5 (row 4),prospective,10
prospective node 6 (row 5),prospective,10
prospective node 7 (row 6),prospective,10
prospective node 8 (row 7),prospective,10
prospective node 9 (row 8),prospective,10
prospective node 10 (row 9),prospective,10
prospective node 11 (row 10),prospective,10
prospective node 12 (row 11),prospective,10
prospective node 13 (row 12),prospective,10
prospective node 14 (row 13),prospective,10
prospective node 15 (row 14),prospective,10
prospective node 16 (row 15),prospective,10
prospective node 17 (row 16),prospective,10
prospective node 18 (row 17),prospective,10
prospective node 19 (row 18),prospective,10
prospective node 20 (row 19),prospective,10
prospective node 21 (row 20),prospective,10
prospective node 22 (row 21),prospective,10
prospective node 23 (row 22),prospective,10
prospective node 24 (row 23),prospective,10
prospective node 25 (row 24),prospective,10
prospective node 26 (row 25),prospective,10
prospective node 27 (row 26),prospective,10
prospective node 28 (row 27),prospective,10
prospective node 29 (row 28),prospective,10
prospective node 30 (row 29),prospective,10
prospective node 31 (row 30),prospective,10
prospective node 32 (row 31),prospective,10
prospective node 33 (row 32),prospective,10
prospective node 34 (row 33),prospective,10
prospective node 35 (row 34),prospective,10
prospective node 36 (row 35),prospective,10
prospective node 37 (row 36),prospective,10
prospective node 38 (row 37),prospective,10
prospective node 39 (row 38),prospective,10
prospective node 40 (row 39),prospective,10
prospective node 41 (row 40),prospective,10
prospective node 42 (row 41),prospective,10
prospective node 43 (row 42),prospective,10
prospective node 44 (row 43),prospective,10
prospective node 45 (row 44),prospective,10
prospective node 46 (row 45),prospective,10
prospective node 47 (row 46),prospective,10
prospective node 48 (row 47),prospective,10
prospective node 49 (row 48),prospective,10
prospective node 50 (row 49),prospective,10
prospective node 51 (row 50),prospective,10
prospective node 52 (row 51),prospective,10
prospective node 53 (row 52),prospective,10
prospective node 54 (row 53),prospective,10
prospective node 55 (row 54),prospective,10
